Symbol,Word_Embedding_Dim1,Word_Embedding_Dim2,Word_Embedding_Dim3,Word_Embedding_Dim4,Word_Embedding_Dim5,Basic Materials,Consumer Discretionary,Consumer Staples,Energy,Finance,Health Care,Industrials,Miscellaneous,Real Estate,Technology,Telecommunications,Utilities
SOHOB,-0.1772219,-0.14868346,0.16850373,-0.11616144,-0.16129608,0,0,0,0,0,0,0,0,1,0,0,0
SOHON,0.056383085,0.07412608,0.052654244,-0.15572207,-0.18345675,0,0,0,0,0,0,0,0,1,0,0,0
SOHOO,-0.019620156,0.010242415,0.029238438,0.06354592,0.1995453,0,0,0,0,0,0,0,0,1,0,0,0
SOI,-0.059853174,0.1734165,-0.053537466,-0.18773845,0.15353489,0,0,0,0,0,0,1,0,0,0,0,0
SOJC,-0.09589107,0.16503301,0.1097791,0.15220997,0.12788785,0,0,0,0,0,0,0,0,0,0,0,1
SOJD,-0.14272852,0.05047226,-0.035158087,0.05151086,0.09835406,0,0,0,0,0,0,0,0,0,0,0,1
SOJE,0.000382447,-0.07495558,0.16653328,0.0652952,0.154217,0,0,0,0,0,0,0,0,0,0,0,1
SON,-0.105142854,0.13530347,-0.070632316,-0.015805483,0.14417186,0,0,0,0,0,0,1,0,0,0,0,0
SONM,-0.05811281,-0.09979639,0.16621956,0.18572962,-0.07556925,0,0,0,0,0,0,0,0,0,0,1,0
SONN,-0.16312262,0.18472628,0.06541195,0.019851614,-0.19410634,0,0,0,0,0,1,0,0,0,0,0,0
SONO,0.03937304,-0.026081467,0.03995657,-0.18359983,0.020256568,0,1,0,0,0,0,0,0,0,0,0,0
SOPA,0.031147432,-0.08398087,-0.178195,0.18863043,0.08375452,0,0,0,0,0,0,0,0,0,1,0,0
SOR,-0.08215158,0.029819036,-0.00418849,0.17646441,0.04548552,0,0,0,0,1,0,0,0,0,0,0,0
SOTK,0.056658268,-0.13439624,0.045825552,0.17061675,-0.19584076,0,0,0,0,0,0,1,0,0,0,0,0
SOUN,0.05301764,-0.022836471,-0.08905365,-0.07529142,0.01807177,0,0,0,0,0,0,0,0,0,1,0,0
SPE,0.1342533,0.18817678,0.042236637,0.19193986,-0.1725047,0,0,0,0,1,0,0,0,0,0,0,0
SPFI,0.14861012,-0.10926342,-0.13985285,-0.023819065,-0.16643009,0,0,0,0,1,0,0,0,0,0,0,0
SPG,-0.08524249,0.1699887,0.06068213,-0.02493124,0.05085037,0,0,0,0,0,0,0,0,1,0,0,0
SPGI,0.041884564,-0.18115005,-0.019046903,0.08435507,0.11366949,0,0,0,0,1,0,0,0,0,0,0,0
SPH,0.039180182,0.02034681,-0.028339291,-0.082389876,0.08361745,0,0,0,0,0,0,0,0,0,0,0,1
SPLP,-0.028050017,0.022622203,-0.17332587,-0.17697759,-0.009690261,0,0,0,0,0,0,1,0,0,0,0,0
SPOK,0.15891345,-0.019331813,0.16416493,0.013050986,0.019223833,0,0,0,0,0,0,0,0,0,1,0,0
SPR,0.19281049,0.012662554,-0.035594843,-0.17307839,-0.08415668,0,0,0,0,0,0,1,0,0,0,0,0
SPRB,-0.03451135,-0.1279378,0.029787064,0.000643158,-0.010001039,0,0,0,0,0,1,0,0,0,0,0,0
SPRO,-0.10316904,0.053441502,0.07112539,0.16610448,-0.18637028,0,0,0,0,0,1,0,0,0,0,0,0
SPRY,0.033845283,0.029889226,-0.19622572,0.16510871,0.027935933,0,0,0,0,0,1,0,0,0,0,0,0
SPSC,-0.035410453,-0.02930808,0.044637345,0.116453245,-0.089387655,0,0,0,0,0,0,0,0,0,1,0,0
SPT,-0.020662427,0.18023534,-0.11685536,0.027463913,-0.17223434,0,0,0,0,0,0,0,0,0,1,0,0
SPTN,0.04866736,0.1068357,0.06836853,-0.14624247,-0.018082906,0,1,0,0,0,0,0,0,0,0,0,0
SPWH,-0.070264004,0.18113859,0.08678343,0.095593646,0.08668518,0,1,0,0,0,0,0,0,0,0,0,0
SPWR,-0.012702704,0.0792969,0.017620564,-0.046174385,0.037797473,0,0,0,0,0,0,0,0,0,1,0,0
SPXC,0.070695445,-0.1076381,0.14027624,0.08906777,0.100855306,0,0,0,0,0,0,1,0,0,0,0,0
SPXX,-0.198229,-0.14873509,-0.15705419,0.19289231,0.038756587,0,0,0,0,1,0,0,0,0,0,0,0
SQ,0.000493264,-0.06135857,0.14509073,0.13958363,-0.069603585,0,0,0,0,0,0,0,0,0,1,0,0
SQFT,-0.17517075,-0.14078672,0.12525216,-0.19249979,0.07405059,0,0,0,0,0,0,0,0,1,0,0,0
SQFTP,-0.13753393,0.094501615,-0.12235932,0.02747724,0.15169528,0,0,0,0,0,0,0,0,1,0,0,0
SR,0.10229363,-0.1011523,0.046565987,0.064907506,0.1477514,0,0,0,0,0,0,0,0,0,0,0,1
SRAX,-0.15952024,-0.09261656,-0.1301264,0.16974509,0.17309842,0,1,0,0,0,0,0,0,0,0,0,0
SRCE,-0.09635367,0.17177495,-0.096270755,-0.05446129,0.051527046,0,0,0,0,1,0,0,0,0,0,0,0
SRCL,-0.06684697,-0.06205113,0.0681458,-0.082749985,-0.14029142,0,0,0,0,0,0,0,0,0,0,0,1
SRDX,-0.08614743,0.15160155,0.14807706,-0.07889807,0.02397945,0,0,0,0,0,1,0,0,0,0,0,0
SRE,-0.059907936,0.046967007,-0.12956104,-0.108343676,0.06483529,0,0,0,0,0,0,0,0,0,0,0,1
SREA,0.15546791,-0.08485546,0.18888342,-0.17426042,-0.06771078,0,0,0,0,0,0,0,0,0,0,0,1
SRG,-0.15914044,0.050185632,0.06417179,0.00775044,0.042443752,0,0,0,0,0,0,0,0,1,0,0,0
SRI,0.16290471,0.00754118,0.06383612,0.028439308,-0.041541316,0,1,0,0,0,0,0,0,0,0,0,0
SRL,0.15634198,-0.034427285,0.11998048,0.042097736,0.07398255,0,1,0,0,0,0,0,0,0,0,0,0
SRPT,-0.081091836,-0.04577756,-0.044548582,-0.18127804,0.095029235,0,0,0,0,0,1,0,0,0,0,0,0
SRRK,-0.16156916,-0.07307074,-0.09353528,-0.025991345,0.000853109,0,0,0,0,0,1,0,0,0,0,0,0
SRTS,-0.013553405,-0.044696547,0.13086104,-0.04289925,0.029056739,0,0,0,0,0,1,0,0,0,0,0,0
SRV,0.11170123,0.12845966,0.19866681,0.11290338,0.011476326,0,0,0,0,1,0,0,0,0,0,0,0
SRZN,-0.03844142,-0.018672276,0.119146064,-0.19776025,0.100275636,0,0,0,0,0,1,0,0,0,0,0,0
SSB,-0.08617477,0.095930435,-0.11195938,0.1294156,-0.029653382,0,0,0,0,1,0,0,0,0,0,0,0
SSBI,-0.052950718,0.15066287,-0.015461564,0.16493516,-0.13074741,0,0,0,0,1,0,0,0,0,0,0,0
SSBK,-0.15022299,-0.0895858,-0.19174631,0.16601625,0.19763617,0,0,0,0,1,0,0,0,0,0,0,0
SSIC,-0.030847883,-0.052551318,-0.18061146,-0.017606068,-0.0961802,0,0,0,0,0,1,0,0,0,0,0,0
SSKN,-0.15328328,0.027213097,0.16952355,-0.11761453,-0.13046935,0,0,0,0,0,1,0,0,0,0,0,0
SSNC,-0.15782419,0.14843433,0.11556339,-0.13932577,0.09058533,0,0,0,0,0,0,0,0,0,1,0,0
SSNT,-0.14682958,0.057452608,0.15135308,-0.14864978,0.13545485,0,0,0,0,0,0,0,0,0,1,0,0
SSP,-0.014419889,0.1915905,0.00670526,0.15731359,0.09305618,0,0,0,0,0,0,1,0,0,0,0,0
SSSS,0.12931685,0.005616141,0.09753974,0.08145885,0.17950895,0,0,0,0,1,0,0,0,0,0,0,0
SSSSL,0.087347366,-0.17653315,0.19630706,-0.13743515,-0.02181213,0,0,0,0,1,0,0,0,0,0,0,0
SST,-0.045342445,0.10402749,0.18825293,0.08129575,0.16809759,0,1,0,0,0,0,0,0,0,0,0,0
SSTI,0.014178204,-0.009727931,0.1981636,-0.12846155,0.18759672,0,0,0,0,0,0,0,0,0,1,0,0
SSTK,0.1416589,-0.04808893,0.11313422,-0.16174182,0.1428962,0,0,0,0,0,0,0,0,0,1,0,0
SSY,-0.14234659,-0.000532889,0.04678271,0.062149357,0.19277982,0,0,1,0,0,0,0,0,0,0,0,0
SSYS,0.027669359,0.02196474,-0.13742848,0.003975987,-0.17561667,0,0,0,0,0,0,0,0,0,1,0,0
STAA,0.003113246,-0.017809462,-0.17102118,-0.1524568,0.038118623,0,0,0,0,0,1,0,0,0,0,0,0
STAF,0.12637241,-0.1747088,0.14449492,-0.05705123,0.12753753,0,1,0,0,0,0,0,0,0,0,0,0
STAG,-0.16340864,-0.04948771,0.10588674,0.03227105,0.1745274,0,0,0,0,0,0,0,0,1,0,0,0
STBA,0.18535173,-0.013503337,0.16317809,0.19148645,0.028784323,0,0,0,0,1,0,0,0,0,0,0,0
STC,0.05845704,-0.15670784,-0.007095122,0.07513072,0.073118284,0,0,0,0,1,0,0,0,0,0,0,0
STCN,-0.04879396,0.013869619,0.18001378,0.18141484,-0.006695008,0,1,0,0,0,0,0,0,0,0,0,0
STE,0.07149611,-0.05352342,0.028251886,-0.18291044,-0.03858068,0,0,0,0,0,1,0,0,0,0,0,0
STEL,0.13095705,0.044842385,-0.065382555,0.049822472,0.066837884,0,0,0,0,1,0,0,0,0,0,0,0
STEM,0.16261704,0.000347471,-0.14600936,0.01569221,-0.09924664,0,0,0,0,0,0,0,0,0,1,0,0
STEP,-0.062019277,0.13407448,-0.135891,-0.19466397,0.06636586,0,0,0,0,1,0,0,0,0,0,0,0
STER,0.072148874,-0.11159112,0.071407914,0.10227859,-0.055009723,0,0,0,0,0,0,0,0,0,1,0,0
STEW,0.086598516,-0.027260805,-0.13986655,0.018013883,-0.17812447,0,0,0,0,1,0,0,0,0,0,0,0
STGW,-0.19594498,-0.13177843,0.050440907,0.01623528,-0.15180728,0,1,0,0,0,0,0,0,0,0,0,0
STIM,0.13962623,0.108226396,-0.1099031,-0.09470487,-0.18893436,0,0,0,0,0,1,0,0,0,0,0,0
STK,0.090046264,-0.08248143,-0.09461777,-0.08985522,-0.06832254,0,0,0,0,1,0,0,0,0,0,0,0
STKL,-0.158779,-0.08500149,-0.06677492,0.056475926,-0.075519964,1,0,0,0,0,0,0,0,0,0,0,0
STKS,-0.19783208,0.17922291,0.01392076,-0.18468663,-0.15334165,0,1,0,0,0,0,0,0,0,0,0,0
STLD,-0.10091753,-0.07286401,0.003493905,-0.10200767,0.18801096,0,0,0,0,0,0,1,0,0,0,0,0
STN,0.07475929,-0.12935655,-0.0633183,0.19508012,-0.17347488,0,1,0,0,0,0,0,0,0,0,0,0
STNE,-0.10803177,-0.17762366,7.63E-05,-0.054246258,-0.1470299,0,0,0,0,0,0,0,0,0,1,0,0
STOK,-0.14727518,0.013279056,0.1452606,-0.014407635,-0.19983324,0,0,0,0,0,1,0,0,0,0,0,0
STR,-0.17047668,0.105068326,-0.010968661,-0.045317866,0.06677906,0,0,0,1,0,0,0,0,0,0,0,0
STRA,-0.09553118,-0.11937289,0.18082008,0.023366451,-0.03536568,0,1,0,0,0,0,0,0,0,0,0,0
STRL,0.046631645,-0.16606489,0.006448912,-0.0469378,-0.008231258,0,0,0,0,0,0,1,0,0,0,0,0
STRM,-0.14829957,-0.18272987,-0.0529145,0.17479292,0.040128566,0,0,0,0,0,0,0,0,0,1,0,0
STRO,0.15327641,0.18669727,-0.105259895,0.19190952,-0.19903477,0,0,0,0,0,1,0,0,0,0,0,0
STRR,0.13789201,-0.092003725,0.13406458,0.08934085,-0.028148364,0,0,0,0,0,1,0,0,0,0,0,0
STRRP,0.01427505,0.021144772,0.098519996,-0.120893165,0.018950295,0,0,0,0,0,1,0,0,0,0,0,0
STRS,0.09036853,-0.05018022,-0.02851541,-0.17396896,-0.17804699,0,0,0,0,0,0,0,0,1,0,0,0
STRT,0.028193187,-0.105256274,0.123273924,-0.15645018,0.15472236,0,1,0,0,0,0,0,0,0,0,0,0
STSS,0.046504807,-0.14695112,0.042788673,-0.1295443,0.18898487,0,0,0,0,0,1,0,0,0,0,0,0
STT,0.073461935,-0.17345837,-0.17957076,-0.15340777,-0.17963819,0,0,0,0,1,0,0,0,0,0,0,0
STTK,-0.10339663,0.14023355,-0.06054945,-0.18622017,0.09169638,0,0,0,0,0,1,0,0,0,0,0,0
STWD,0.07480321,0.120150805,0.008312774,-0.003356171,-0.15637717,0,0,0,0,0,0,0,0,1,0,0,0
STXS,0.029081631,0.06447933,-0.16668431,0.17695406,-0.16169527,0,0,0,0,0,1,0,0,0,0,0,0
STZ,-0.17266026,-0.123242304,-0.13073078,-0.18677633,-0.15319785,0,0,1,0,0,0,0,0,0,0,0,0
SUI,-0.056907345,0.15553853,-0.17252882,-0.15707353,0.14246325,0,0,0,0,0,0,0,0,1,0,0,0
SUM,-0.15091832,0.009386706,0.08211448,0.050337315,0.0615474,0,0,0,0,0,0,1,0,0,0,0,0
SUN,-0.1948615,-0.1888723,-0.12680444,-0.15909764,0.124349594,0,0,0,1,0,0,0,0,0,0,0,0
SUP,-0.066643,0.16743417,-0.16996908,-0.17986166,-0.030458784,0,1,0,0,0,0,0,0,0,0,0,0
SUPN,-0.10952165,-0.19052565,-0.08447959,0.036235355,-0.14541194,0,0,0,0,0,1,0,0,0,0,0,0
SURG,0.18199964,0.14801034,-0.07678421,-0.005312252,0.117595695,0,0,0,0,0,0,0,0,0,1,0,0
SVC,-0.13819413,0.1697479,-0.039432667,0.13175645,-0.06703396,0,0,0,0,0,0,0,0,1,0,0,0
SVII,0.096137665,0.05404527,0.15186377,-0.03874271,-0.08734491,0,0,0,0,1,0,0,0,0,0,0,0
SVIIU,-0.054236315,-0.18470983,0.17453936,-0.14633247,0.06374951,0,0,0,0,1,0,0,0,0,0,0,0
SVRA,-0.08540914,-0.060650945,0.04834547,0.042527676,0.11968653,0,0,0,0,0,1,0,0,0,0,0,0
SVT,-0.047876336,-0.18318775,-0.044602178,-0.09577229,-0.008510781,0,1,0,0,0,0,0,0,0,0,0,0
SVVC,-0.11052265,-0.10373862,-0.1700178,0.10911846,-0.14503849,0,0,0,0,1,0,0,0,0,0,0,0
SWAG,-0.12943909,-0.19164415,0.08499863,0.19309974,-0.08759496,0,1,0,0,0,0,0,0,0,0,0,0
SWAV,-0.15554592,-0.008883643,0.018328857,0.042954158,-0.024113845,0,0,0,0,0,1,0,0,0,0,0,0
SWBI,-0.15222684,-0.010865832,-0.13801241,-0.16930056,-0.13375314,0,1,0,0,0,0,0,0,0,0,0,0
SWI,0.042796183,0.054843355,0.023160338,-0.08423357,0.030668426,0,0,0,0,0,0,0,0,0,1,0,0
SWIM,0.0862176,-0.15035018,-0.14868109,-0.11381006,-0.12194233,0,0,0,0,0,0,1,0,0,0,0,0
SWK,0.03186693,-0.067153,-0.051832177,0.13050516,-0.01251843,0,1,0,0,0,0,0,0,0,0,0,0
SWKH,0.058404684,0.07763846,0.09377353,0.19654778,0.069210485,0,0,0,0,1,0,0,0,0,0,0,0
SWKS,-0.011923266,0.040655326,0.0280581,-0.18773322,-0.08506584,0,0,0,0,0,0,0,0,0,1,0,0
SWN,0.005487395,-0.021541977,0.021779943,0.17435789,-0.099019505,0,0,0,1,0,0,0,0,0,0,0,0
SWSS,0.04922557,0.12831172,0.13669834,0.03256278,0.064530514,0,0,0,0,0,0,1,0,0,0,0,0
SWTX,-0.19052105,0.18444379,-0.0994946,-0.029439807,-0.18266311,0,0,0,0,0,1,0,0,0,0,0,0
SWX,0.07219253,0.19794455,0.13876316,0.14544001,-0.15994923,0,0,0,0,0,0,0,0,0,0,0,1
SWZ,-0.11221063,0.08289073,-0.15995784,0.18423995,0.114135005,0,0,0,0,1,0,0,0,0,0,0,0
SXI,-0.15784173,0.15567906,0.081652425,0.17653759,0.15024848,0,0,0,0,0,0,1,0,0,0,0,0
SXT,-0.09095907,-0.04920249,0.17562148,-0.06687007,0.045046855,0,0,0,0,0,0,1,0,0,0,0,0
SYBT,0.1041101,0.09437518,0.025741315,0.046193957,0.003504348,0,0,0,0,1,0,0,0,0,0,0,0
SYBX,0.005045295,0.15381527,-0.010655617,-0.16979942,-0.12062428,0,0,0,0,0,1,0,0,0,0,0,0
SYF,-0.1075094,-0.16144261,0.16357806,0.14959662,0.15466836,0,0,0,0,1,0,0,0,0,0,0,0
SYK,-0.06685331,-0.06624298,0.061345696,0.04871442,0.019787097,0,0,0,0,0,1,0,0,0,0,0,0
SYM,-0.04388404,0.06837571,0.1535017,-0.08065043,0.12918887,0,0,0,0,0,0,1,0,0,0,0,0
SYNA,-0.10073125,-0.062227942,0.010154772,0.007191062,0.11673193,0,0,0,0,0,0,0,0,0,1,0,0
SYPR,-0.001551199,-0.13663451,-0.010556626,0.07468967,0.09138203,0,1,0,0,0,0,0,0,0,0,0,0
SYRS,0.08836727,-0.15407729,-0.130405,-0.018574333,-0.05351317,0,0,0,0,0,1,0,0,0,0,0,0
SYTA,0.001912999,0.07837343,-0.078824066,0.13820796,-0.008229042,0,0,0,0,0,0,1,0,0,0,0,0
SYY,-0.11923711,-0.06631055,-0.059706427,-0.07430518,-0.035979796,0,1,0,0,0,0,0,0,0,0,0,0
T,0.04158654,0.11751957,-0.10051785,-0.079900764,-0.032462668,0,1,0,0,0,0,0,0,0,0,0,0
TAC,0.07160399,0.003135991,0.08661606,-0.003413105,0.009450865,0,0,0,0,0,0,0,0,0,0,0,1
TACT,0.12628834,0.005504179,0.11143591,-0.17012277,0.057650544,0,0,0,0,0,0,0,0,0,1,0,0
TAIT,0.13213873,-0.053055573,-0.1749793,-0.06497135,0.10198083,0,0,0,0,0,0,0,0,0,1,0,0
TALK,-0.06434734,0.090760276,0.1515524,0.0821058,0.10886772,0,0,0,0,0,1,0,0,0,0,0,0
TAP,-0.11811848,-0.07537675,-0.114244655,-0.11060057,-0.002185774,0,0,1,0,0,0,0,0,0,0,0,0
TARA,-0.091705725,0.057309438,0.026962614,-0.13982835,-0.01508987,0,0,0,0,0,1,0,0,0,0,0,0
TARS,0.11408243,0.0849179,0.18392551,-0.05705712,-0.003000069,0,0,0,0,0,1,0,0,0,0,0,0
TASK,0.12690887,0.057527922,0.15098116,-0.100071505,-0.18162522,0,0,0,0,0,0,0,0,0,1,0,0
TAYD,-0.000976157,-0.1366848,-0.075839356,0.1877676,0.077753186,0,0,0,0,0,0,1,0,0,0,0,0
TBB,0.14404401,-0.1942261,-0.16810624,-0.13776179,0.19343612,0,1,0,0,0,0,0,0,0,0,0,0
TBBK,-0.1698865,-0.031347774,0.06722238,-0.074596286,-0.0764549,0,0,0,0,1,0,0,0,0,0,0,0
TBC,-0.11565435,0.05642574,0.120533034,0.018420886,-0.1660194,0,1,0,0,0,0,0,0,0,0,0,0
TBI,-0.016815614,0.13296273,-0.18176775,0.011107206,-0.027909398,0,1,0,0,0,0,0,0,0,0,0,0
TBIO,0.163371,-0.061187625,-0.104412936,-0.017703723,0.002748108,0,0,0,0,0,1,0,0,0,0,0,0
TBLD,0.066971585,0.012503862,-0.052651573,0.10852323,0.060819387,0,0,0,0,1,0,0,0,0,0,0,0
TBLT,-0.01141274,-0.09432335,-0.13281839,-0.17717645,0.01521976,0,1,0,0,0,0,0,0,0,0,0,0
TBNK,-0.14090857,-0.0499295,0.12644622,0.15686572,-0.18509007,0,0,0,0,1,0,0,0,0,0,0,0
TCBC,-0.10871072,0.07709658,0.050894976,0.03772912,0.11959231,0,0,0,0,1,0,0,0,0,0,0,0
TCBI,-0.042491484,0.054375242,0.062242627,0.18615015,0.13441047,0,0,0,0,1,0,0,0,0,0,0,0
TCBIO,-0.108730935,0.02106452,-0.19172294,-0.10407579,0.027108287,0,0,0,0,1,0,0,0,0,0,0,0
TCBK,-0.07622655,0.038911484,-0.10026572,-0.16204417,-0.09298694,0,0,0,0,1,0,0,0,0,0,0,0
TCBS,-0.15438414,0.19698349,0.05620744,-0.10088825,0.14163904,0,0,0,0,1,0,0,0,0,0,0,0
TCBX,-0.009152961,-0.1322799,0.000184011,0.12775978,0.09181752,0,0,0,0,1,0,0,0,0,0,0,0
TCI,-0.1367799,0.096661285,0.1371049,0.18432455,-0.16605842,0,0,0,0,1,0,0,0,0,0,0,0
TCMD,0.09874304,0.12878656,-0.079062775,-0.07562444,0.024597406,0,0,0,0,0,1,0,0,0,0,0,0
TCON,0.01322186,-0.01369946,0.080850005,-0.19626617,-0.1444068,0,0,0,0,0,1,0,0,0,0,0,0
TCPC,0.11087179,0.11834772,0.14752066,-0.10300954,-0.082838915,0,0,0,0,1,0,0,0,0,0,0,0
TCRT,0.02314644,0.037834477,0.05834944,0.119173646,0.15301421,0,0,0,0,0,1,0,0,0,0,0,0
TCRX,0.011604237,0.020874595,-0.090972565,0.05043454,-0.09434376,0,0,0,0,0,1,0,0,0,0,0,0
TCX,0.08775206,0.18446894,0.026902627,-0.15808094,0.021323347,0,0,0,0,0,0,0,0,0,1,0,0
TDC,0.049411487,0.03203721,-0.08310597,0.1067415,-0.1465278,0,0,0,0,0,0,0,0,0,1,0,0
TDF,-0.092870496,0.15255547,0.02350669,0.054171704,-0.14539222,0,0,0,0,1,0,0,0,0,0,0,0
TDG,-0.14465173,0.112857744,0.1191298,0.12976293,-0.014051557,0,0,0,0,0,0,1,0,0,0,0,0
TDOC,-0.117624186,0.133298,0.016056562,-0.18907437,0.08115473,0,0,0,0,0,1,0,0,0,0,0,0
TDS,0.13631122,-0.020982886,0.01167047,0.18424785,-0.17554824,0,0,0,0,0,0,0,0,0,0,1,0
TDUP,0.07983589,0.110861085,-0.080771044,-0.15335838,-0.14311667,0,1,0,0,0,0,0,0,0,0,0,0
TDW,0.007095909,0.014260697,0.13894024,0.011759162,-0.18898097,0,0,0,1,0,0,0,0,0,0,0,0
TDY,-0.15294676,0.18659048,0.13928731,0.035405494,-0.0713861,0,0,0,0,0,0,1,0,0,0,0,0
TECH,-0.12396307,-0.15058081,-0.1505975,-0.18998337,0.18763468,0,0,0,0,0,1,0,0,0,0,0,0
TEI,-0.05290382,0.0632961,0.19289753,0.17458037,-0.07176707,0,0,0,0,1,0,0,0,0,0,0,0
TELA,-0.00404489,-0.014783764,-0.18663903,0.107317545,0.029748464,0,0,0,0,0,1,0,0,0,0,0,0
TELL,0.1148844,-0.16809335,0.040661145,-0.11132701,-0.16920058,0,0,0,1,0,0,0,0,0,0,0,0
TELZ,0.16112728,0.03568251,0.13949308,0.16885522,-0.030205298,0,0,0,1,0,0,0,0,0,0,0,0
TENB,-0.022030616,0.14273925,0.11834314,-0.09311314,-0.12201817,0,0,0,0,0,0,0,0,0,1,0,0
TENKU,0.057846405,-0.19796033,-0.08486788,0.027738547,0.124738716,0,0,0,0,1,0,0,0,0,0,0,0
TENX,0.07869687,0.033112742,-0.19850175,0.016579961,0.1433866,0,0,0,0,0,1,0,0,0,0,0,0
TEO,0.12649667,0.0629169,0.16434053,-0.11136124,0.11471145,0,0,0,0,0,0,0,0,0,0,1,0
TER,0.01758318,0.003075099,0.113183066,-0.016863132,0.03595581,0,0,0,0,0,0,1,0,0,0,0,0
TERN,-0.023857927,-0.09830479,-0.16325314,-0.18561125,-0.023797631,0,0,0,0,0,1,0,0,0,0,0,0
TEX,0.012212873,-0.041330434,0.021138191,0.095391706,-0.19946142,0,0,0,0,0,0,1,0,0,0,0,0
TFC,-0.06624422,0.04802966,-0.10362983,-0.17171597,0.12933199,0,0,0,0,1,0,0,0,0,0,0,0
TFFP,0.11319568,0.06197412,0.14118516,-0.024735237,-0.14003727,0,0,0,0,0,1,0,0,0,0,0,0
TFIN,-0.0936202,0.16924031,0.040011764,-0.053657316,-0.13918564,0,0,0,0,1,0,0,0,0,0,0,0
TFINP,0.18025556,-0.04272933,0.16069905,-0.15284982,-0.050905872,0,0,0,0,1,0,0,0,0,0,0,0
TFSL,-0.17728761,0.025882816,-0.04031093,0.1189815,0.14264604,0,0,0,0,1,0,0,0,0,0,0,0
TFX,-0.02976582,-0.12155187,0.026930476,0.14539377,-0.09734745,0,0,0,0,0,1,0,0,0,0,0,0
TG,0.104231074,-0.18188591,-0.18954916,0.015967513,-0.110617876,0,0,0,0,0,0,1,0,0,0,0,0
TGAN,0.18546298,-0.11765573,0.16459486,0.007762265,0.18916205,0,0,0,0,0,0,0,0,0,1,0,0
TGI,-0.029603172,-0.094915345,-0.10569155,-0.11549757,-0.09052453,0,0,0,0,0,0,1,0,0,0,0,0
TGL,-0.19689493,-0.026071334,-0.05172305,0.111736655,0.091366455,0,0,0,0,0,0,0,0,0,1,0,0
TGNA,-0.014793873,0.029653192,-0.050787855,-0.06438275,0.06645243,0,0,0,0,0,0,1,0,0,0,0,0
TGS,0.108018234,0.003789854,-0.12208047,-0.12761895,0.06541522,0,0,0,0,0,0,0,0,0,0,0,1
TGT,0.021018337,0.16978677,0.056919076,-0.18735881,-0.029030036,0,1,0,0,0,0,0,0,0,0,0,0
TGTX,0.18387532,-0.13598213,-0.18289328,0.011296248,0.19637294,0,0,0,0,0,1,0,0,0,0,0,0
TH,0.13210075,-0.114973545,-0.15544598,-0.104208015,0.031057978,0,1,0,0,0,0,0,0,0,0,0,0
THC,-0.08010042,0.03365581,-0.07603643,-0.07289143,0.06833079,0,0,0,0,0,1,0,0,0,0,0,0
THCP,-0.036658335,0.18206832,-0.11008358,-0.042814516,-0.10107072,0,0,0,0,0,0,1,0,0,0,0,0
THCPU,-0.18200108,-0.18731315,-0.1667681,-0.030484248,0.004166317,0,0,0,0,0,0,1,0,0,0,0,0
THFF,0.06928799,0.0654722,-0.05038159,-0.037459873,-0.052550744,0,0,0,0,1,0,0,0,0,0,0,0
THG,0.0778475,0.1337616,0.097655274,-0.001085591,-0.06579447,0,0,0,0,1,0,0,0,0,0,0,0
THMO,-0.019325804,0.010045886,0.14029355,0.11693983,-0.19047806,0,0,0,0,0,0,1,0,0,0,0,0
THO,-0.04711516,0.19876781,0.063985035,0.067920014,0.02528758,0,0,0,0,0,0,1,0,0,0,0,0
THQ,-0.18170667,0.16360006,0.033429623,-0.1518244,0.011917877,0,0,0,0,1,0,0,0,0,0,0,0
THR,0.13235235,0.10088165,0.10764468,-0.017188858,-0.024884224,0,1,0,0,0,0,0,0,0,0,0,0
THRD,-0.18880539,-0.08408024,-0.06085329,-0.018259048,0.026174258,0,0,0,0,0,1,0,0,0,0,0,0
THRM,-0.058334183,0.07874854,-0.006640411,-0.15706554,-0.110872075,0,1,0,0,0,0,0,0,0,0,0,0
THRY,0.08750429,-0.06506684,0.09654453,-0.075575806,-0.069117665,0,0,0,0,0,0,1,0,0,0,0,0
THS,-0.024760008,-0.064981505,-0.097992346,-0.095705606,-0.09771693,0,0,1,0,0,0,0,0,0,0,0,0
THTX,-0.16395271,-0.03522525,0.07727084,-0.066664144,0.041448284,0,0,0,0,0,1,0,0,0,0,0,0
THW,-0.13657935,0.18686263,-0.021107364,0.07439506,-0.05574236,0,0,0,0,1,0,0,0,0,0,0,0
TIL,-0.14136505,-0.038936354,0.12174048,0.030843735,-0.12570862,0,0,0,0,0,1,0,0,0,0,0,0
TIPT,0.043348502,-0.11725907,0.16860512,0.11611009,-0.023946906,0,0,0,0,1,0,0,0,0,0,0,0
TIVC,-0.07297804,-0.027061533,-0.09877436,0.0278018,0.19514827,0,0,0,0,0,1,0,0,0,0,0,0
TJX,0.08327949,0.059286404,0.048217513,0.031215692,0.17275056,0,1,0,0,0,0,0,0,0,0,0,0
TKNO,0.06373105,-0.05419283,0.1891232,0.07234967,-0.017721271,0,0,0,0,0,1,0,0,0,0,0,0
TKR,0.018023038,-0.07264552,-0.19598348,0.021635676,-0.06196363,0,0,0,0,0,0,1,0,0,0,0,0
TLGY,0.08056273,0.041967772,-0.09972682,0.12287559,0.021628428,0,0,0,0,1,0,0,0,0,0,0,0
